1.131090e-01 4.764774e+03 4.197578e+03 3.755277e+03
1.136091e-01 4.742539e+03 4.175370e+03 3.733256e+03
1.141091e-01 4.720731e+03 4.153572e+03 3.711630e+03
1.146092e-01 4.699331e+03 4.132169e+03 3.690384e+03
1.151092e-01 4.678319e+03 4.111141e+03 3.669498e+03
1.156092e-01 4.657667e+03 4.090462e+03 3.648949e+03
1.161093e-01 4.637355e+03 4.070110e+03 3.628716e+03
1.166093e-01 4.617357e+03 4.050061e+03 3.608775e+03
1.171094e-01 4.597634e+03 4.030282e+03 3.589097e+03
1.176094e-01 4.578147e+03 4.010735e+03 3.569648e+03
1.181094e-01 4.558860e+03 3.991392e+03 3.550403e+03
1.186095e-01 4.539765e+03 3.972244e+03 3.531355e+03
1.191095e-01 4.520861e+03 3.953290e+03 3.512502e+03
1.196096e-01 4.502138e+03 3.934521e+03 3.493834e+03
1.201096e-01 4.483554e+03 3.915898e+03 3.475317e+03
1.206096e-01 4.465071e+03 3.897396e+03 3.456918e+03
1.211097e-01 4.446671e+03 3.878978e+03 3.438622e+03
1.216097e-01 4.428347e+03 3.860649e+03 3.420424e+03
1.221098e-01 4.410078e+03 3.842390e+03 3.402307e+03
1.226098e-01 4.391829e+03 3.824171e+03 3.384246e+03
1.231098e-01 4.373572e+03 3.805966e+03 3.366217e+03
1.236099e-01 4.355295e+03 3.787765e+03 3.348211e+03
1.241099e-01 4.336991e+03 3.769560e+03 3.330221e+03
1.246100e-01 4.318643e+03 3.751337e+03 3.312233e+03
1.251100e-01 4.300235e+03 3.733081e+03 3.294236e+03
1.256100e-01 4.281757e+03 3.714786e+03 3.276223e+03
1.261101e-01 4.263207e+03 3.696448e+03 3.258192e+03
1.266101e-01 4.244569e+03 3.678053e+03 3.240131e+03
1.271102e-01 4.225817e+03 3.659579e+03 3.222808e+03
1.276102e-01 4.206929e+03 3.641005e+03 3.204623e+03
1.281102e-01 4.187893e+03 3.622322e+03 3.186362e+03
1.286103e-01 4.168705e+03 3.603526e+03 3.168022e+03
1.291103e-01 4.149360e+03 3.584611e+03 3.149596e+03
1.296104e-01 4.129840e+03 3.565569e+03 3.131080e+03
1.301104e-01 4.110152e+03 3.546398e+03 3.112471e+03
1.306104e-01 4.090295e+03 3.527096e+03 3.093767e+03
1.311105e-01 4.070269e+03 3.507663e+03 3.074969e+03
1.316105e-01 4.050072e+03 3.488101e+03 3.056080e+03
1.321106e-01 4.029704e+03 3.468419e+03 3.037105e+03
1.326106e-01 4.009161e+03 3.448624e+03 3.018052e+03
1.331106e-01 3.988440e+03 3.428719e+03 2.998924e+03
1.336107e-01 3.967550e+03 3.408698e+03 2.979717e+03
1.341107e-01 3.946507e+03 3.388522e+03 2.960426e+03
1.346108e-01 3.925324e+03 3.368258e+03 2.941051e+03
1.351108e-01 3.903995e+03 3.347893e+03 2.921597e+03
1.356108e-01 3.882508e+03 3.327415e+03 2.902066e+03
1.361109e-01 3.860863e+03 3.306824e+03 2.882469e+03
1.366109e-01 3.839089e+03 3.286147e+03 2.862827e+03
1.371110e-01 3.817218e+03 3.265411e+03 2.843159e+03
1.376110e-01 3.795265e+03 3.244631e+03 2.823471e+03
1.381110e-01 3.773225e+03 3.223802e+03 2.803762e+03
1.386111e-01 3.751093e+03 3.202919e+03 2.784028e+03
1.391111e-01 3.728878e+03 3.181990e+03 2.764281e+03
1.396112e-01 3.706598e+03 3.161032e+03 2.744538e+03
1.401112e-01 3.684273e+03 3.140079e+03 2.724813e+03
1.406112e-01 3.661949e+03 3.119124e+03 2.705118e+03
1.411113e-01 3.640329e+03 3.098870e+03 2.685463e+03
1.416113e-01 3.617962e+03 3.077946e+03 2.665857e+03
1.421114e-01 3.595611e+03 3.057063e+03 2.646300e+03
1.426114e-01 3.573265e+03 3.035545e+03 2.626793e+03
1.431114e-01 3.550924e+03 3.014729e+03 2.607342e+03
1.436115e-01 3.528611e+03 2.994625e+03 2.587962e+03
1.441115e-01 3.506347e+03 2.973928e+03 2.568670e+03
1.446116e-01 3.484147e+03 2.953313e+03 2.549479e+03
1.451116e-01 3.462024e+03 2.932792e+03 2.530400e+03
1.456116e-01 3.439999e+03 2.912383e+03 2.511325e+03
1.461117e-01 3.418089e+03 2.892100e+03 2.492601e+03
1.466117e-01 3.396294e+03 2.871342e+03 2.473184e+03
1.471118e-01 3.373905e+03 2.851250e+03 2.454579e+03
1.476118e-01 3.352286e+03 2.831311e+03 2.436109e+03
1.481118e-01 3.330793e+03 2.811510e+03 2.417783e+03
1.486119e-01 3.309436e+03 2.791853e+03 2.399604e+03
1.491119e-01 3.288222e+03 2.772296e+03 2.382181e+03
1.496120e-01 3.267154e+03 2.752904e+03 2.364269e+03
1.501120e-01 3.246235e+03 2.733668e+03 2.346515e+03
1.506120e-01 3.225474e+03 2.714599e+03 2.328928e+03
1.511121e-01 3.204838e+03 2.695706e+03 2.311514e+03
1.516121e-01 3.184426e+03 2.676997e+03 2.294280e+03
1.521122e-01 3.164202e+03 2.658474e+03 2.277229e+03
1.526122e-01 3.144775e+03 2.640135e+03 2.259764e+03
1.531122e-01 3.124884e+03 2.621973e+03 2.243073e+03
1.536123e-01 3.105182e+03 2.604511e+03 2.226554e+03
1.541123e-01 3.085676e+03 2.586698e+03 2.210209e+03
1.546124e-01 3.066370e+03 2.569079e+03 2.194047e+03
1.551124e-01 3.047268e+03 2.551655e+03 2.178549e+03
1.556124e-01 3.028371e+03 2.534430e+03 2.162761e+03
1.561125e-01 3.009689e+03 2.517409e+03 2.147167e+03
1.566125e-01 2.991225e+03 2.500598e+03 2.131772e+03
1.571126e-01 2.972986e+03 2.483999e+03 2.116579e+03
1.576126e-01 2.954970e+03 2.467613e+03 2.101585e+03
1.581126e-01 2.937179e+03 2.451437e+03 2.086789e+03
1.586127e-01 2.919616e+03 2.435474e+03 2.072192e+03
1.591127e-01 2.902285e+03 2.419728e+03 2.057797e+03
1.596128e-01 2.885184e+03 2.404198e+03 2.043602e+03
1.601128e-01 2.868306e+03 2.388876e+03 2.029096e+03
1.606128e-01 2.851644e+03 2.373756e+03 2.015284e+03
1.611129e-01 2.835198e+03 2.358838e+03 2.002169e+03
1.616129e-01 2.818976e+03 2.344128e+03 1.988739e+03
1.621130e-01 2.802987e+03 2.329633e+03 1.975507e+03
1.626130e-01 2.786701e+03 2.315357e+03 1.962477e+03
1.631130e-01 2.771708e+03 2.301295e+03 1.949643e+03
1.636131e-01 2.756415e+03 2.287439e+03 1.936998e+03
1.641131e-01 2.741337e+03 2.273781e+03 1.924536e+03
1.646132e-01 2.726475e+03 2.260321e+03 1.912255e+03
1.651132e-01 2.711833e+03 2.247052e+03 1.900157e+03
1.656132e-01 2.697415e+03 2.233997e+03 1.888245e+03
1.661133e-01 2.683218e+03 2.221143e+03 1.876516e+03
1.666133e-01 2.669234e+03 2.208482e+03 1.864964e+03
1.671134e-01 2.655450e+03 2.196005e+03 1.853570e+03
1.676134e-01 2.641861e+03 2.183706e+03 1.842348e+03
1.681134e-01 2.628462e+03 2.171580e+03 1.831283e+03
1.686135e-01 2.615252e+03 2.159625e+03 1.820375e+03
1.691135e-01 2.602226e+03 2.147838e+03 1.809620e+03
1.696136e-01 2.589380e+03 2.136215e+03 1.799013e+03
1.701136e-01 2.576709e+03 2.124751e+03 1.788552e+03
1.706136e-01 2.564209e+03 2.113441e+03 1.778231e+03
1.711137e-01 2.551874e+03 2.102282e+03 1.768046e+03
1.716137e-01 2.539696e+03 2.091266e+03 1.757992e+03
1.721138e-01 2.527671e+03 2.080388e+03 1.748064e+03
1.726138e-01 2.515790e+03 2.069643e+03 1.738257e+03
1.731138e-01 2.504049e+03 2.059024e+03 1.728566e+03
1.736139e-01 2.492441e+03 2.048528e+03 1.718986e+03
1.741139e-01 2.480961e+03 2.038148e+03 1.709514e+03
1.746140e-01 2.469601e+03 2.027878e+03 1.698505e+03
1.751140e-01 2.458356e+03 2.017714e+03 1.690868e+03
1.756140e-01 2.447219e+03 2.007650e+03 1.681686e+03
1.761141e-01 2.436186e+03 1.997682e+03 1.672593e+03
1.766141e-01 2.425251e+03 1.987804e+03 1.663584e+03
1.771142e-01 2.414408e+03 1.978013e+03 1.654655e+03
1.776142e-01 2.403653e+03 1.968304e+03 1.645803e+03
1.781142e-01 2.392980e+03 1.958672e+03 1.637023e+03
1.786143e-01 2.382384e+03 1.949112e+03 1.628311e+03
1.791143e-01 2.371857e+03 1.939619e+03 1.619663e+03
1.796144e-01 2.361397e+03 1.930189e+03 1.611075e+03
1.801144e-01 2.350998e+03 1.920818e+03 1.602544e+03
1.806144e-01 2.340655e+03 1.911502e+03 1.594066e+03
1.811145e-01 2.330363e+03 1.902237e+03 1.585638e+03
1.816145e-01 2.320118e+03 1.893019e+03 1.577257e+03
1.821146e-01 2.309917e+03 1.883846e+03 1.568920e+03
1.826146e-01 2.299769e+03 1.874716e+03 1.560627e+03
1.831146e-01 2.289653e+03 1.865626e+03 1.552374e+03
1.836147e-01 2.279571e+03 1.856576e+03 1.544161e+03
1.841147e-01 2.269519e+03 1.847559e+03 1.535983e+03
1.846148e-01 2.259496e+03 1.838571e+03 1.527837e+03
1.851148e-01 2.249497e+03 1.829610e+03 1.519719e+03
1.856148e-01 2.239517e+03 1.820673e+03 1.511629e+03
1.861149e-01 2.229556e+03 1.811759e+03 1.503565e+03
1.866149e-01 2.219611e+03 1.802868e+03 1.495527e+03
1.871150e-01 2.209685e+03 1.793998e+03 1.487514e+03
1.876150e-01 2.199771e+03 1.785148e+03 1.479525e+03
1.881150e-01 2.189876e+03 1.776315e+03 1.471556e+03
1.886151e-01 2.179990e+03 1.767497e+03 1.463607e+03
1.891151e-01 2.170112e+03 1.758692e+03 1.455677e+03
1.896152e-01 2.160237e+03 1.749898e+03 1.447762e+03
1.901152e-01 2.150360e+03 1.741114e+03 1.439863e+03
1.906152e-01 2.140479e+03 1.732336e+03 1.431976e+03
1.911153e-01 2.130593e+03 1.723564e+03 1.424101e+03
1.916153e-01 2.120703e+03 1.714797e+03 1.416238e+03
1.921154e-01 2.110813e+03 1.706037e+03 1.408388e+03
1.926154e-01 2.100923e+03 1.697284e+03 1.400551e+03
1.931154e-01 2.091033e+03 1.688539e+03 1.392727e+03
1.936155e-01 2.081140e+03 1.679800e+03 1.384916e+03
1.941155e-01 2.071243e+03 1.671067e+03 1.377116e+03
1.946156e-01 2.061339e+03 1.662335e+03 1.369326e+03
1.951156e-01 2.051429e+03 1.653606e+03 1.361544e+03
1.956156e-01 2.041514e+03 1.644879e+03 1.353772e+03
1.961157e-01 2.031615e+03 1.636157e+03 1.346011e+03
1.966157e-01 2.021691e+03 1.627443e+03 1.338265e+03
1.971158e-01 2.011765e+03 1.618749e+03 1.330537e+03
1.976158e-01 2.001836e+03 1.610062e+03 1.322828e+03
1.981158e-01 1.991906e+03 1.601386e+03 1.315136e+03
1.986159e-01 1.981974e+03 1.592719e+03 1.307458e+03
1.991159e-01 1.972042e+03 1.584055e+03 1.299791e+03
1.996160e-01 1.962109e+03 1.575392e+03 1.292132e+03
2.001160e-01 1.952177e+03 1.566731e+03 1.284481e+03
2.006160e-01 1.942247e+03 1.558077e+03 1.276843e+03
2.011161e-01 1.932320e+03 1.549432e+03 1.269220e+03
2.016161e-01 1.922398e+03 1.540801e+03 1.261616e+03
2.021162e-01 1.912483e+03 1.532185e+03 1.254032e+03
2.026162e-01 1.902584e+03 1.523587e+03 1.246470e+03
2.031162e-01 1.892691e+03 1.515008e+03 1.238929e+03
2.036163e-01 1.882803e+03 1.506447e+03 1.231412e+03
2.041163e-01 1.872941e+03 1.497907e+03 1.223905e+03
2.046164e-01 1.863097e+03 1.489389e+03 1.216433e+03
2.051164e-01 1.853271e+03 1.480867e+03 1.208986e+03
2.056164e-01 1.843464e+03 1.472388e+03 1.201565e+03
2.061165e-01 1.833676e+03 1.463937e+03 1.194132e+03
2.066165e-01 1.823903e+03 1.455511e+03 1.186772e+03
2.071166e-01 1.814156e+03 1.447114e+03 1.179443e+03
2.076166e-01 1.804427e+03 1.438746e+03 1.172145e+03
2.081166e-01 1.794685e+03 1.430401e+03 1.164878e+03
2.086167e-01 1.785018e+03 1.422093e+03 1.157663e+03
2.091167e-01 1.775380e+03 1.413816e+03 1.150456e+03
2.096168e-01 1.765772e+03 1.405572e+03 1.143283e+03
2.101168e-01 1.756189e+03 1.397365e+03 1.136146e+03
2.106168e-01 1.746658e+03 1.389197e+03 1.129048e+03
2.111169e-01 1.737167e+03 1.381071e+03 1.121990e+03
2.116169e-01 1.727722e+03 1.372987e+03 1.114974e+03
2.121170e-01 1.718320e+03 1.364947e+03 1.107999e+03
2.126170e-01 1.708964e+03 1.356948e+03 1.101065e+03
2.131170e-01 1.699646e+03 1.348989e+03 1.094170e+03
2.136171e-01 1.690369e+03 1.341071e+03 1.087313e+03
2.141171e-01 1.681132e+03 1.333194e+03 1.080496e+03
2.146172e-01 1.671942e+03 1.325360e+03 1.073720e+03
2.151172e-01 1.662799e+03 1.317571e+03 1.066986e+03
2.156172e-01 1.653709e+03 1.309828e+03 1.060296e+03
2.161173e-01 1.644667e+03 1.302133e+03 1.053650e+03
2.166173e-01 1.635676e+03 1.294481e+03 1.047056e+03
2.171174e-01 1.626736e+03 1.286883e+03 1.040501e+03
2.176174e-01 1.617850e+03 1.279334e+03 1.033990e+03
2.181174e-01 1.609017e+03 1.271833e+03 1.027525e+03
